,clothes_id,gender,height,weight,size,size_review,bright,color,thick
1783,299,여성, 164cm, 64kg,2,보통이에요,보통이에요,보통이에요,보통이에요
1784,299,여성, 163cm, 46kg,1,보통이에요,보통이에요,보통이에요,보통이에요
1785,299,여성, 170cm, 51kg,1,커요,보통이에요,선명해요,보통이에요
1786,299,여성, 159cm, 54kg,1,커요,보통이에요,보통이에요,보통이에요
1787,299,여성, 167cm, 65kg,1,커요,어두워요,선명해요,얇아요
1788,299,여성, 166cm, 55kg,1,커요,보통이에요,선명해요,보통이에요
1789,299,여성, 169cm, 69kg,2,커요,보통이에요,보통이에요,보통이에요
1790,299,여성, 168cm, 49kg,1,보통이에요,보통이에요,선명해요,보통이에요
1791,299,여성, 157cm, 45kg,1,커요,보통이에요,선명해요,얇아요
1792,299,여성, 165cm, 62kg,1,보통이에요,보통이에요,보통이에요,보통이에요
1793,299,여성, 165cm, 54kg,1,보통이에요,보통이에요,보통이에요,보통이에요
1794,299,여성, 163cm, 57kg,1,커요,보통이에요,보통이에요,보통이에요
1795,299,여성, 173cm, 66kg,2,커요,보통이에요,보통이에요,얇아요
1796,299,여성, 160cm, 55kg,1,보통이에요,보통이에요,보통이에요,보통이에요
1797,299,여성, 170cm, 52kg,1,보통이에요,보통이에요,보통이에요,보통이에요
1798,299,여성, 152cm, 48kg,1,커요,보통이에요,보통이에요,얇아요
1799,299,여성, 171cm, 53kg,2,보통이에요,보통이에요,보통이에요,보통이에요
1800,299,여성, 168cm, 49kg,1,보통이에요,보통이에요,선명해요,얇아요
1801,299,여성, 172cm, 58kg,2,보통이에요,보통이에요,선명해요,보통이에요
1802,300,여성, 163cm, 53kg,FREE,작아요,밝아요,선명해요,얇아요
1803,300,여성, 160cm, 54kg,FREE,보통이에요,밝아요,보통이에요,얇아요
1804,300,여성, 170cm, 50kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1805,300,여성, 153cm, 48kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1806,300,여성, 160cm, 50kg,FREE,보통이에요,보통이에요,보통이에요,얇아요
1807,300,여성, 169cm, 52kg,FREE,보통이에요,보통이에요,보통이에요,얇아요
1808,300,여성, 158cm, 43kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1809,300,여성, 168cm, 57kg,FREE,작아요,보통이에요,보통이에요,보통이에요
1810,300,여성, 165cm, 53kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1811,300,여성, 167cm, 55kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1812,300,여성, 165cm, 54kg,FREE,보통이에요,보통이에요,보통이에요,얇아요
1813,300,여성, 165cm, 54kg,FREE,보통이에요,보통이에요,보통이에요,얇아요
1814,300,여성, 163cm, 53kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1815,300,여성, 160cm, 56kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1816,300,여성, 168cm, 52kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1817,300,여성, 162cm, 47kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1818,300,여성, 164cm, 51kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1819,300,여성, 167cm, 51kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1820,300,여성, 163cm, 49kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1821,300,여성, 165cm, 53kg,FREE,보통이에요,밝아요,선명해요,얇아요
1822,300,여성, 157cm, 45kg,FREE,보통이에요,어두워요,선명해요,보통이에요
1823,300,여성, 153cm, 47kg,FREE,보통이에요,보통이에요,선명해요,얇아요
1824,300,여성, 160cm, 50kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1825,300,여성, 160cm, 45kg,FREE,보통이에요,어두워요,선명해요,보통이에요
1826,300,여성, 170cm, 58kg,FREE,보통이에요,밝아요,보통이에요,얇아요
1827,300,여성, 153cm, 39kg,FREE,보통이에요,보통이에요,보통이에요,얇아요
1828,300,여성, 160cm, 47kg,FREE,커요,보통이에요,보통이에요,얇아요
1829,300,여성, 158cm, 45kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1830,300,여성, 158cm, 44kg,FREE,보통이에요,보통이에요,선명해요,얇아요
1831,300,여성, 164cm, 49kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1832,300,여성, 177cm, 61kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1833,300,여성, 163cm, 42kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1834,300,여성, 159cm, 54kg,FREE,보통이에요,보통이에요,선명해요,얇아요
1835,300,여성, 162cm, 58kg,FREE,작아요,보통이에요,선명해요,보통이에요
1836,300,여성, 164cm, 52kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1837,300,여성, 160cm, 52kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1838,300,여성, 164cm, 58kg,FREE,작아요,보통이에요,보통이에요,얇아요
1839,300,여성, 165cm, 55kg,FREE,작아요,보통이에요,보통이에요,보통이에요
1840,300,여성, 158cm, 44kg,FREE,보통이에요,보통이에요,보통이에요,얇아요
1841,300,여성, 167cm, 57kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1842,300,여성, 156cm, 51kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1843,300,여성, 161cm, 49kg,FREE,커요,보통이에요,보통이에요,얇아요
1844,300,여성, 164cm, 61kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1845,300,여성, 155cm, 48kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1846,300,여성, 162cm, 48kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1847,300,여성, 162cm, 55kg,FREE,보통이에요,보통이에요,보통이에요,얇아요
1848,300,여성, 150cm, 40kg,FREE,커요,보통이에요,보통이에요,얇아요
1849,300,여성, 160cm, 55kg,FREE,작아요,보통이에요,선명해요,얇아요
1850,300,여성, 155cm, 46kg,FREE,보통이에요,보통이에요,선명해요,보통이에요
1851,300,여성, 160cm, 50kg,FREE,보통이에요,어두워요,보통이에요,얇아요
1852,300,여성, 168cm, 53kg,FREE,작아요,어두워요,선명해요,보통이에요
1853,300,여성, 159cm, 48kg,FREE,보통이에요,보통이에요,보통이에요,얇아요
1854,300,여성, 163cm, 49kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1855,300,여성, 153cm, 46kg,FREE,작아요,보통이에요,보통이에요,보통이에요
1856,300,여성, 163cm, 49kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1857,300,여성, 168cm, 53kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1858,300,여성, 155cm, 46kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1859,300,여성, 160cm, 51kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
1860,300,여성, 158cm, 47kg,FREE,보통이에요,보통이에요,보통이에요,보통이에요
