,cody_id,clothes_maincategory,clothes_subcategorry,brand,color,season,gender,spring,summer,autumn,winter,img
530,109,여성 가방,크로스백,METROCITY,,2022 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20220125/2325459/2325459_1_500.jpg?t=20220125094704
531,110,상의,반소매 티셔츠,MATCHGLOBE,,2021 S/S,여,,,,,https://image.msscdn.net/images/goods_img/20210520/1958045/1958045_1_500.jpg?t=20210526202412
532,110,여성 가방,숄더백,DEAR PEGGY,,2021 S/S,여,,,,,https://image.msscdn.net/images/goods_img/20210322/1856661/1856661_2_500.jpg?t=20210401095100
533,110,주얼리,목걸이/펜던트,DISCO CHICHI,,2021 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20210524/1963111/1963111_1_500.jpg?t=20220628162434
534,111,아우터,블루종/MA-1,HARLAN+HOLDEN,,2021 F/W,여,,,,,https://image.msscdn.net/images/goods_img/20211214/2268092/2268092_6_500.jpg?t=20211221095827
535,111,바지,데님 팬츠,EXPIRED GIRL,,2021 F/W,여,,,,,https://image.msscdn.net/images/goods_img/20220103/2288852/2288852_2_500.jpg?t=20220826153437
536,111,주얼리,헤어 액세서리,VVV,,2021 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20210927/2149047/2149047_2_500.jpg?t=20220628165411
537,111,주얼리,반지,ROCKING AG,,2020 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20201201/1708077/1708077_1_500.jpg?t=20201201122130
538,111,여성 가방,숄더백,JW PEI,,2022 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20220111/2300262/2300262_5_500.jpg?t=20220111100544
539,111,신발,슬리퍼,LI FLA,,2021 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20211026/2199535/2199535_2_500.jpg?t=20211026211231
540,112,상의,반소매 티셔츠,LOTSYOU,,2022 S/S,여,,,,,https://image.msscdn.net/images/goods_img/20220307/2401370/2401370_3_500.jpg?t=20220311135723
541,112,바지,코튼 팬츠,RUNNING HIGH,,2022 S/S,여,,,,,https://image.msscdn.net/images/goods_img/20220310/2408917/2408917_1_500.jpg?t=20220314190525
542,112,모자,캡/야구 모자,NASTY FANCY CLUB,,2022 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20220411/2478437/2478437_1_500.jpg?t=20220415135933
543,112,주얼리,팔찌,BYWEEKEND,,2022 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20220426/2514392/2514392_1_500.jpg?t=20220426105458
544,112,여성 가방,숄더백,ECRIT,,2021 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20210930/2154496/2154496_1_500.jpg?t=20210930013504
545,112,신발,힐/펌프스,SCOMBER,,2022 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20220325/2445849/2445849_1_500.jpg?t=20220325150438
546,113,상의,니트/스웨터,FROMWHERE,,2022 S/S,여,,,,,https://image.msscdn.net/images/goods_img/20220513/2557626/2557626_1_500.jpg?t=20220513114352
547,113,상의,기타 상의,BADEE,,2022 S/S,여,,,,,https://image.msscdn.net/images/goods_img/20220329/2453679/2453679_2_500.jpg?t=20220331160516
548,113,바지,데님 팬츠,EXPIRED GIRL,,2021 F/W,여,,,,,https://image.msscdn.net/images/goods_img/20220103/2288873/2288873_3_500.jpg?t=20220826153308
549,113,주얼리,귀걸이,UNI.J,,2022 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20220520/2571995/2571995_1_500.jpg?t=20220520094730
550,113,여성 가방,숄더백,MAISON246,,2022 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20220516/2561481/2561481_1_500.jpg?t=20220516143721
551,113,신발,슬리퍼,CHERTOI SEOUL,,2022 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20220506/2544009/2544009_1_500.jpg?t=20220510155802
552,114,아우터,무스탕/퍼,BADEE,,2021 F/W,여,,,,,https://image.msscdn.net/images/goods_img/20211018/2182803/2182803_1_500.jpg?t=20211019094637
553,114,아우터,카디건,LUV IS TRUE,,2021 F/W,여,,,,,https://image.msscdn.net/images/goods_img/20211111/2227569/2227569_2_500.jpg?t=20211111165132
554,114,상의,셔츠/블라우스,SUSUMU,,2022 S/S,여,,,,,https://image.msscdn.net/images/goods_img/20220126/2330944/2330944_1_500.jpg?t=20220628165816
555,114,스커트,미니스커트,BADEE,,2021 F/W,여,,,,,https://image.msscdn.net/images/goods_img/20211002/2160217/2160217_1_500.jpg?t=20211005122734
556,114,주얼리,귀걸이,PEARLY MORE,,2021 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20211130/2253322/2253322_1_500.jpg?t=20211130183429
557,114,주얼리,반지,NONENON,,2021 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20211125/2247601/2247601_3_500.jpg?t=20211227093347
558,114,여성 가방,숄더백,BADEE,,2020 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20200918/1610040/1610040_1_500.jpg?t=20200921114311
559,114,신발,부츠,NUUS,,2021 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20210927/2147307/2147307_1_500.jpg?t=20210927124354
560,115,아우터,무스탕/퍼,MANSION HEM,,2021 F/W,여,,,,,https://image.msscdn.net/images/goods_img/20211225/2282909/2282909_2_500.png?t=20211225192001
561,115,상의,셔츠/블라우스,AMARDEW,,2021 F/W,여,,,,,https://image.msscdn.net/images/goods_img/20210929/2152018/2152018_1_500.jpg?t=20210929102148
562,115,바지,데님 팬츠,AMARDEW,,2021 F/W,여,,,,,https://image.msscdn.net/images/goods_img/20210929/2152042/2152042_1_500.jpg?t=20210929102300
563,115,모자,헌팅캡/베레모,LAULHERE,,2020 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20201020/1655725/1655725_1_500.jpg?t=20201020115442
564,115,주얼리,귀걸이,leeENoir,,2021 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20211216/2270992/2270992_1_500.jpg?t=20211216172410
565,115,주얼리,목걸이/펜던트,leeENoir,,2021 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20211216/2270973/2270973_1_500.jpg?t=20211216171922
566,115,여성 가방,크로스백,LAP,,2022 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20211231/2287751/2287751_2_500.jpg?t=20211231114927
567,115,신발,부츠,TWVP,,2021 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20211020/2190878/2190878_1_500.jpg?t=20211020182614
568,116,아우터,무스탕/퍼,ANDTHEOTHER,,2020 F/W,여,,,,,https://image.msscdn.net/images/goods_img/20201005/1632701/1632701_1_500.jpg?t=20201005112004
569,116,아우터,카디건,SETUP-EXE,,2021 F/W,여,,,,,https://image.msscdn.net/images/goods_img/20210912/2125757/2125757_1_500.jpg?t=20210912200040
570,116,상의,민소매 티셔츠,SETUP-EXE,,2021 F/W,여,,,,,https://image.msscdn.net/images/goods_img/20210911/2124960/2124960_1_500.jpg?t=20210911161400
571,116,주얼리,귀걸이,PERSONAL SERVICE,,2021 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20211013/2175362/2175362_1_500.jpg?t=20211013152010
572,117,아우터,카디건,BADEE,,2022 S/S,여,,,,,https://image.msscdn.net/images/goods_img/20220329/2453705/2453705_2_500.jpg?t=20220331160417
573,117,주얼리,반지,JONGJONG,,2022 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20220401/2462642/2462642_4_500.jpg?t=20220607220809
574,117,주얼리,반지,STILL INSTANT,,2021 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20210707/2021580/2021580_1_500.jpg?t=20210707004910
575,117,여성 가방,숄더백,ACOC,,2022 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20220406/2470992/2470992_1_500.jpg?t=20220406172306
576,117,신발,슬리퍼,BEARPAW,,2022 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20220412/2482894/2482894_1_500.jpg?t=20220412172035
577,118,아우터,무스탕/퍼,GATELESS,,2020 F/W,여,,,,,https://image.msscdn.net/images/goods_img/20201217/1725436/1725436_1_500.jpg?t=20201217151350
578,119,상의,셔츠/블라우스,INSTANTFUNK,,2022 F/W,여,,,,,https://image.msscdn.net/images/goods_img/20220805/2700763/2700763_1_500.jpg?t=20220808150329
579,119,상의,긴소매 티셔츠,PLAMM,,2022 S/S,여,,,,,https://image.msscdn.net/images/goods_img/20220317/2427689/2427689_1_500.jpg?t=20220317182056
580,119,바지,데님 팬츠,KNIZURE,,2022 F/W,여,,,,,https://image.msscdn.net/images/goods_img/20220819/2728925/2728925_2_500.jpg?t=20220819150207
581,119,주얼리,귀걸이,CERABONITO,,2022 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20220322/2438414/2438414_1_500.jpg?t=20220322211938
582,119,주얼리,반지,VERTE,,2022 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20220818/2725828/2725828_1_500.jpg?t=20220818153143
583,119,여성 가방,크로스백,MONSAC,,2022 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20220721/2676814/2676814_4_500.jpg?t=20220804180422
584,119,신발,로퍼,CHIELEI,,2022 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20220804/2697129/2697129_1_500.jpg?t=20220804092224
