,cody_id,clothes_maincategory,clothes_subcategorry,brand,color,season,gender,spring,summer,autumn,winter,img
153,76,선글라스/안경테,안경,SEMICOLON EYEWEAR,,2022 ALL,남 여,,,,,https://image.msscdn.net/images/goods_img/20190405/1007002/1007002_7_500.jpg?t=20210914102232
154,76,스니커즈,패션스니커즈화,ADIDAS,,ALL,남 여,,,,,https://image.msscdn.net/images/goods_img/20170615/577636/577636_5_500.jpg?t=20220630104155
155,77,아우터,후드 집업,MUSINSA STANDARD,,0,남,,,,,https://image.msscdn.net/images/goods_img/20190201/947092/947092_3_500.jpg?t=20200706103023
156,77,상의,반소매 티셔츠,MUSINSA STANDARD,,0,남,,,,,https://image.msscdn.net/images/goods_img/20190327/996177/996177_3_500.jpg?t=20201109162820
157,77,바지,트레이닝/조거 팬츠,MUSINSA STANDARD,,0,남,,,,,https://image.msscdn.net/images/goods_img/20190201/947206/947206_3_500.jpg?t=20200706100700
158,77,모자,트루퍼,VARZAR,,2019 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20191213/1250924/1250924_1_500.jpg?t=20220628151358
159,77,신발,부츠,TIMBERLAND,,0,남,,,,,https://image.msscdn.net/images/goods_img/20161122/451851/451851_2_500.jpg?t=20180903223046
160,78,아우터,블루종/MA-1,ALPHA INDUSTRIES,,2022 F/W,남,,,,,https://image.msscdn.net/images/goods_img/20190114/932638/932638_7_500.jpg?t=20221006082612
161,78,바지,데님 팬츠,UNIFORM BRIDGE,,2018 F/W,남,,,,,https://image.msscdn.net/images/goods_img/20181109/901664/901664_1_500.jpg?t=20181109161632
162,78,모자,비니,RAMOLIN,,0,남,,,,,https://image.msscdn.net/images/goods_img/20150611/212880/212880_10_500.jpg?t=20211122111307
163,78,주얼리,목걸이/펜던트,SHOVEOFF,,2019 ALL,남,,,,,https://image.msscdn.net/images/goods_img/20181224/925248/925248_2_500.jpg?t=20190109113048
164,78,스니커즈,캔버스/단화,VANS,,ALL,남 여,,,,,https://image.msscdn.net/images/goods_img/20190109/930951/930951_1_500.jpg?t=20190122171815
165,79,아우터,후드 집업,MELANGE MASTER,,0,남,,,,,https://image.msscdn.net/images/goods_img/20170922/640839/640839_6_500.jpg?t=20211201175055
166,80,상의,니트/스웨터,WAIKEI,,ALL,여,,,,,https://image.msscdn.net/images/goods_img/20190915/1153544/1153544_1_500.jpg?t=20190916193034
167,80,바지,트레이닝/조거 팬츠,NOIAGO,,2020 F/W,여,,,,,https://image.msscdn.net/images/goods_img/20200818/1552700/1552700_1_500.jpg?t=20220628154113
168,80,양말/레그웨어,양말,MARDI MERCREDI,,2020 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20200819/1556774/1556774_1_500.jpg?t=20220218154514
169,81,상의,맨투맨/스웨트셔츠,JEEP,,2019 S/S,남,,,,,https://image.msscdn.net/images/goods_img/20190109/930720/930720_1_500.jpg?t=20190214153221
170,81,모자,비니,MILLIONAIRE HATS,,0,남,,,,,https://image.msscdn.net/images/goods_img/20170307/494919/494919_1_500.jpg?t=20220628135951
171,81,선글라스/안경테,선글라스,LOOKING4U,,2019 ALL,여,,,,,https://image.msscdn.net/images/goods_img/20180406/749944/749944_1_500.jpg?t=20180406002706
172,81,스니커즈,패션스니커즈화,PROSPECS,,0,남 여,,,,,https://image.msscdn.net/images/goods_img/20180921/865269/865269_3_500.jpg?t=20191011171612
173,83,아우터,무스탕/퍼,KOLEAT,,2022 F/W,여,,,,,https://image.msscdn.net/images/goods_img/20191022/1197873/1197873_2_500.jpg?t=20220628150950
174,83,바지,코튼 팬츠,TARGETTO,,2020 F/W,여,,,,,https://image.msscdn.net/images/goods_img/20200907/1587910/1587910_2_500.jpg?t=20200908142155
